Gene stable ID	Mouse gene stable ID
MGP_BALBcJ_G0012397	
MGP_BALBcJ_G0028386	ENSMUSG00000052407
MGP_BALBcJ_G0004225	
MGP_BALBcJ_G0037343	ENSMUSG00000087780
MGP_BALBcJ_G0025140	ENSMUSG00000050195
MGP_BALBcJ_G0037128	ENSMUSG00000087823
MGP_BALBcJ_G0021309	ENSMUSG00000040632
MGP_BALBcJ_G0024135	ENSMUSG00000058064
MGP_BALBcJ_G0039678	
MGP_BALBcJ_G0034332	ENSMUSG00000031936
MGP_BALBcJ_G0019979	ENSMUSG00000096458
MGP_BALBcJ_G0025433	ENSMUSG00000026939
MGP_BALBcJ_G0011947	
MGP_BALBcJ_G0029070	ENSMUSG00000078509
MGP_BALBcJ_G0021181	ENSMUSG00000036291
MGP_BALBcJ_G0019335	
MGP_BALBcJ_G0039777	
MGP_BALBcJ_G0039685	
MGP_BALBcJ_G0013116	
MGP_BALBcJ_G0014642	
MGP_BALBcJ_G0021577	ENSMUSG00000055639
MGP_BALBcJ_G0021348	ENSMUSG00000059256
MGP_BALBcJ_G0004679	
MGP_BALBcJ_G0035043	ENSMUSG00000032332
MGP_BALBcJ_G0001397	
MGP_BALBcJ_G0016670	ENSMUSG00000102752
MGP_BALBcJ_G0019848	ENSMUSG00000021219
MGP_BALBcJ_G0023811	ENSMUSG00000092558
MGP_BALBcJ_G0015345	ENSMUSG00000086560
MGP_BALBcJ_G0004190	
MGP_BALBcJ_G0010853	
MGP_BALBcJ_G0002905	
MGP_BALBcJ_G0024681	ENSMUSG00000024922
MGP_BALBcJ_G0004001	
MGP_BALBcJ_G0007077	ENSMUSG00000084909
MGP_BALBcJ_G0027542	
MGP_BALBcJ_G0023768	ENSMUSG00000067150
MGP_BALBcJ_G0006938	ENSMUSG00000108062
MGP_BALBcJ_G0020309	ENSMUSG00000061615
MGP_BALBcJ_G0034456	ENSMUSG00000032239
MGP_BALBcJ_G0019246	ENSMUSG00000040592
MGP_BALBcJ_G0038300	ENSMUSG00000065935
MGP_BALBcJ_G0000527	
MGP_BALBcJ_G0016035	ENSMUSG00000070871
MGP_BALBcJ_G0037608	ENSMUSG00000095740
MGP_BALBcJ_G0027354	ENSMUSG00000028070
MGP_BALBcJ_G0033816	ENSMUSG00000002885
MGP_BALBcJ_G0012021	
MGP_BALBcJ_G0006456	ENSMUSG00000091985
MGP_BALBcJ_G0040466	
MGP_BALBcJ_G0037428	ENSMUSG00000096021
MGP_BALBcJ_G0028050	ENSMUSG00000028229
MGP_BALBcJ_G0000602	
MGP_BALBcJ_G0019831	ENSMUSG00000021133
MGP_BALBcJ_G0009363	ENSMUSG00000088562
MGP_BALBcJ_G0015699	ENSMUSG00000103785
MGP_BALBcJ_G0003514	
MGP_BALBcJ_G0018869	ENSMUSG00000033983
MGP_BALBcJ_G0035539	ENSMUSG00000044148
MGP_BALBcJ_G0018217	ENSMUSG00000020387
MGP_BALBcJ_G0001074	
MGP_BALBcJ_G0008422	ENSMUSG00000092871
MGP_BALBcJ_G0036976	ENSMUSG00000105842
MGP_BALBcJ_G0008554	ENSMUSG00000098464
MGP_BALBcJ_G0002940	
MGP_BALBcJ_G0011530	
MGP_BALBcJ_G0005798	ENSMUSG00000101966
MGP_BALBcJ_G0038636	ENSMUSG00000077640
MGP_BALBcJ_G0022339	ENSMUSG00000063971
MGP_BALBcJ_G0038879	ENSMUSG00000088853
MGP_BALBcJ_G0035750	ENSMUSG00000059401
MGP_BALBcJ_G0035622	ENSMUSG00000064137
MGP_BALBcJ_G0029331	ENSMUSG00000055235
MGP_BALBcJ_G0028133	ENSMUSG00000028441
MGP_BALBcJ_G0014181	
MGP_BALBcJ_G0009915	ENSMUSG00000108058
MGP_BALBcJ_G0010423	
MGP_BALBcJ_G0027675	ENSMUSG00000044098
MGP_BALBcJ_G0039369	ENSMUSG00000077683
MGP_BALBcJ_G0035546	ENSMUSG00000047678
MGP_BALBcJ_G0034099	ENSMUSG00000033763
MGP_BALBcJ_G0014001	
MGP_BALBcJ_G0008085	ENSMUSG00000105372
MGP_BALBcJ_G0031196	ENSMUSG00000030108
MGP_BALBcJ_G0038595	ENSMUSG00000070166
MGP_BALBcJ_G0030486	ENSMUSG00000039904
MGP_BALBcJ_G0022560	ENSMUSG00000045521
MGP_BALBcJ_G0025973	ENSMUSG00000070856
MGP_BALBcJ_G0033949	ENSMUSG00000063605
MGP_BALBcJ_G0026286	ENSMUSG00000027344
MGP_BALBcJ_G0022322	ENSMUSG00000000346
MGP_BALBcJ_G0026352	ENSMUSG00000023216
MGP_BALBcJ_G0029917	ENSMUSG00000014158
MGP_BALBcJ_G0013297	
MGP_BALBcJ_G0021128	ENSMUSG00000021797
MGP_BALBcJ_G0018734	ENSMUSG00000017677
MGP_BALBcJ_G0025137	ENSMUSG00000037578
MGP_BALBcJ_G0039739	
MGP_BALBcJ_G0014318	
MGP_BALBcJ_G0019902	ENSMUSG00000021252
MGP_BALBcJ_G0039494	ENSMUSG00000077240
MGP_BALBcJ_G0032620	ENSMUSG00000043310
MGP_BALBcJ_G0030807	ENSMUSG00000029920
MGP_BALBcJ_G0008128	ENSMUSG00000098648
MGP_BALBcJ_G0037945	ENSMUSG00000088696
MGP_BALBcJ_G0012262	
MGP_BALBcJ_G0008396	ENSMUSG00000098413
MGP_BALBcJ_G0030265	ENSMUSG00000056413
MGP_BALBcJ_G0034782	ENSMUSG00000034487
MGP_BALBcJ_G0036152	ENSMUSG00000041096
MGP_BALBcJ_G0005498	
MGP_BALBcJ_G0007798	ENSMUSG00000088752
MGP_BALBcJ_G0000132	ENSMUSG00000094433
MGP_BALBcJ_G0029811	ENSMUSG00000029279
MGP_BALBcJ_G0002412	ENSMUSG00000105216
MGP_BALBcJ_G0020705	ENSMUSG00000021567
MGP_BALBcJ_G0033594	ENSMUSG00000031517
MGP_BALBcJ_G0038259	ENSMUSG00000064517
MGP_BALBcJ_G0000021	ENSMUSG00000094957
MGP_BALBcJ_G0017586	ENSMUSG00000061904
MGP_BALBcJ_G0033161	ENSMUSG00000063823
MGP_BALBcJ_G0007768	ENSMUSG00000093184
MGP_BALBcJ_G0000575	
MGP_BALBcJ_G0010445	
MGP_BALBcJ_G0005685	ENSMUSG00000013562
MGP_BALBcJ_G0018948	ENSMUSG00000048763
MGP_BALBcJ_G0030962	ENSMUSG00000029994
MGP_BALBcJ_G0012291	
MGP_BALBcJ_G0022749	ENSMUSG00000094733
MGP_BALBcJ_G0025959	ENSMUSG00000075168
MGP_BALBcJ_G0010183	
MGP_BALBcJ_G0029242	ENSMUSG00000007415
MGP_BALBcJ_G0027868	ENSMUSG00000040969
MGP_BALBcJ_G0010768	
MGP_BALBcJ_G0003450	
MGP_BALBcJ_G0001357	
MGP_BALBcJ_G0030203	ENSMUSG00000029710
MGP_BALBcJ_G0004468	
MGP_BALBcJ_G0021011	ENSMUSG00000063458
MGP_BALBcJ_G0020991	ENSMUSG00000034235
MGP_BALBcJ_G0006024	ENSMUSG00000086653
MGP_BALBcJ_G0014534	
MGP_BALBcJ_G0003664	
MGP_BALBcJ_G0035306	ENSMUSG00000105589
MGP_BALBcJ_G0035306	ENSMUSG00000054087
MGP_BALBcJ_G0025130	ENSMUSG00000025195
MGP_BALBcJ_G0020022	ENSMUSG00000054150
MGP_BALBcJ_G0015594	ENSMUSG00000108361
MGP_BALBcJ_G0001366	
MGP_BALBcJ_G0024005	ENSMUSG00000024081
MGP_BALBcJ_G0030837	ENSMUSG00000053044
MGP_BALBcJ_G0031988	ENSMUSG00000074218
MGP_BALBcJ_G0028593	ENSMUSG00000073774
MGP_BALBcJ_G0038774	ENSMUSG00000088045
MGP_BALBcJ_G0021423	ENSMUSG00000035121
MGP_BALBcJ_G0017793	ENSMUSG00000051716
MGP_BALBcJ_G0013109	
MGP_BALBcJ_G0024088	ENSMUSG00000050945
MGP_BALBcJ_G0025357	ENSMUSG00000043415
MGP_BALBcJ_G0003901	
MGP_BALBcJ_G0008584	ENSMUSG00000094247
MGP_BALBcJ_G0015369	ENSMUSG00000087222
MGP_BALBcJ_G0009867	ENSMUSG00000089030
MGP_BALBcJ_G0009185	ENSMUSG00000087744
MGP_BALBcJ_G0000243	
MGP_BALBcJ_G0003474	
MGP_BALBcJ_G0013871	
MGP_BALBcJ_G0018988	ENSMUSG00000020882
MGP_BALBcJ_G0040283	
MGP_BALBcJ_G0030310	
MGP_BALBcJ_G0032312	ENSMUSG00000025324
MGP_BALBcJ_G0000218	
MGP_BALBcJ_G0011104	
MGP_BALBcJ_G0027341	ENSMUSG00000028072
MGP_BALBcJ_G0010301	
MGP_BALBcJ_G0034134	ENSMUSG00000008874
MGP_BALBcJ_G0014763	
MGP_BALBcJ_G0018292	ENSMUSG00000013643
MGP_BALBcJ_G0000964	
MGP_BALBcJ_G0017988	ENSMUSG00000020182
MGP_BALBcJ_G0015373	ENSMUSG00000086969
MGP_BALBcJ_G0037657	ENSMUSG00000088304
MGP_BALBcJ_G0010534	
MGP_BALBcJ_G0021314	ENSMUSG00000022216
MGP_BALBcJ_G0003414	
MGP_BALBcJ_G0013255	
MGP_BALBcJ_G0024503	ENSMUSG00000045569
MGP_BALBcJ_G0031953	ENSMUSG00000053565
MGP_BALBcJ_G0034863	ENSMUSG00000036244
MGP_BALBcJ_G0002334	
MGP_BALBcJ_G0023101	ENSMUSG00000069899
MGP_BALBcJ_G0023140	ENSMUSG00000014769
MGP_BALBcJ_G0027074	ENSMUSG00000011463
MGP_BALBcJ_G0026758	ENSMUSG00000067787
MGP_BALBcJ_G0013372	
MGP_BALBcJ_G0002165	
MGP_BALBcJ_G0007827	ENSMUSG00000093278
MGP_BALBcJ_G0039306	ENSMUSG00000093964
MGP_BALBcJ_G0022091	ENSMUSG00000022477
MGP_BALBcJ_G0021753	ENSMUSG00000022330
MGP_BALBcJ_G0015551	ENSMUSG00000106636
MGP_BALBcJ_G0017795	ENSMUSG00000040033
MGP_BALBcJ_G0002250	
MGP_BALBcJ_G0001016	
MGP_BALBcJ_G0018894	ENSMUSG00000020863
MGP_BALBcJ_G0020012	ENSMUSG00000041481
MGP_BALBcJ_G0036481	ENSMUSG00000088371
MGP_BALBcJ_G0034653	ENSMUSG00000032015
MGP_BALBcJ_G0013774	
MGP_BALBcJ_G0008939	ENSMUSG00000093290
MGP_BALBcJ_G0029446	ENSMUSG00000036693
MGP_BALBcJ_G0025445	ENSMUSG00000023210
MGP_BALBcJ_G0031488	ENSMUSG00000030309
MGP_BALBcJ_G0037688	ENSMUSG00000065143
MGP_BALBcJ_G0023064	ENSMUSG00000014039
MGP_BALBcJ_G0019300	ENSMUSG00000034706
MGP_BALBcJ_G0016519	ENSMUSG00000006014
MGP_BALBcJ_G0028728	ENSMUSG00000028646
MGP_BALBcJ_G0035624	ENSMUSG00000068048
MGP_BALBcJ_G0009841	ENSMUSG00000093745
MGP_BALBcJ_G0007349	ENSMUSG00000099465
MGP_BALBcJ_G0039488	ENSMUSG00000088731
MGP_BALBcJ_G0033606	ENSMUSG00000070023
MGP_BALBcJ_G0024887	ENSMUSG00000024694
MGP_BALBcJ_G0011640	
MGP_BALBcJ_G0035300	ENSMUSG00000053646
MGP_BALBcJ_G0032192	ENSMUSG00000074129
MGP_BALBcJ_G0009020	ENSMUSG00000106046
MGP_BALBcJ_G0037419	ENSMUSG00000084661
MGP_BALBcJ_G0036485	ENSMUSG00000087721
MGP_BALBcJ_G0024095	ENSMUSG00000061013
MGP_BALBcJ_G0040018	
MGP_BALBcJ_G0028035	ENSMUSG00000040569
MGP_BALBcJ_G0037046	ENSMUSG00000107792
MGP_BALBcJ_G0004234	
MGP_BALBcJ_G0012801	
MGP_BALBcJ_G0025884	ENSMUSG00000027076
MGP_BALBcJ_G0033813	ENSMUSG00000019464
MGP_BALBcJ_G0018981	ENSMUSG00000018543
MGP_BALBcJ_G0021759	
MGP_BALBcJ_G0019815	ENSMUSG00000021120
MGP_BALBcJ_G0009276	ENSMUSG00000076005
MGP_BALBcJ_G0028335	ENSMUSG00000028392
MGP_BALBcJ_G0001013	
MGP_BALBcJ_G0028178	ENSMUSG00000028457
MGP_BALBcJ_G0008365	ENSMUSG00000098475
MGP_BALBcJ_G0031829	ENSMUSG00000054385
MGP_BALBcJ_G0020547	ENSMUSG00000074886
MGP_BALBcJ_G0031487	ENSMUSG00000040029
MGP_BALBcJ_G0016682	ENSMUSG00000026649
MGP_BALBcJ_G0013288	
MGP_BALBcJ_G0024718	ENSMUSG00000039699
MGP_BALBcJ_G0013938	
MGP_BALBcJ_G0018920	ENSMUSG00000020872
MGP_BALBcJ_G0010060	
MGP_BALBcJ_G0021047	ENSMUSG00000021994
MGP_BALBcJ_G0005009	ENSMUSG00000102885
MGP_BALBcJ_G0022669	ENSMUSG00000051065
MGP_BALBcJ_G0015649	
MGP_BALBcJ_G0011351	
MGP_BALBcJ_G0022774	ENSMUSG00000022812
MGP_BALBcJ_G0027053	ENSMUSG00000078783
MGP_BALBcJ_G0004404	
MGP_BALBcJ_G0025724	ENSMUSG00000079353
MGP_BALBcJ_G0026372	ENSMUSG00000027238
MGP_BALBcJ_G0040510	
MGP_BALBcJ_G0031588	ENSMUSG00000048620
MGP_BALBcJ_G0027766	ENSMUSG00000033721
MGP_BALBcJ_G0000345	
MGP_BALBcJ_G0026242	ENSMUSG00000057149
MGP_BALBcJ_G0016488	ENSMUSG00000026395
MGP_BALBcJ_G0008005	ENSMUSG00000098357
MGP_BALBcJ_G0036632	ENSMUSG00000065083
MGP_BALBcJ_G0023274	ENSMUSG00000041429
MGP_BALBcJ_G0010522	
MGP_BALBcJ_G0009259	ENSMUSG00000077127
MGP_BALBcJ_G0016410	ENSMUSG00000079330
MGP_BALBcJ_G0011368	
MGP_BALBcJ_G0021040	ENSMUSG00000040726
MGP_BALBcJ_G0018089	ENSMUSG00000053519
MGP_BALBcJ_G0029088	ENSMUSG00000029022
MGP_BALBcJ_G0003706	
MGP_BALBcJ_G0026209	ENSMUSG00000027115
MGP_BALBcJ_G0021672	ENSMUSG00000022142
MGP_BALBcJ_G0026859	ENSMUSG00000017737
MGP_BALBcJ_G0009063	ENSMUSG00000099142
MGP_BALBcJ_G0023169	ENSMUSG00000071276
MGP_BALBcJ_G0031472	ENSMUSG00000030291
MGP_BALBcJ_G0038718	ENSMUSG00000088766
MGP_BALBcJ_G0033099	ENSMUSG00000030960
MGP_BALBcJ_G0014673	
MGP_BALBcJ_G0024447	ENSMUSG00000024576
MGP_BALBcJ_G0009877	ENSMUSG00000088767
MGP_BALBcJ_G0024252	ENSMUSG00000006850
MGP_BALBcJ_G0016237	ENSMUSG00000026305
MGP_BALBcJ_G0015424	ENSMUSG00000085385
MGP_BALBcJ_G0018992	ENSMUSG00000018160
MGP_BALBcJ_G0015665	ENSMUSG00000084808
MGP_BALBcJ_G0004083	
MGP_BALBcJ_G0030025	ENSMUSG00000029463
MGP_BALBcJ_G0003732	
MGP_BALBcJ_G0016230	ENSMUSG00000026301
MGP_BALBcJ_G0013060	
MGP_BALBcJ_G0035121	ENSMUSG00000043587
MGP_BALBcJ_G0024726	ENSMUSG00000024948
MGP_BALBcJ_G0006998	ENSMUSG00000107929
MGP_BALBcJ_G0024130	ENSMUSG00000036743
MGP_BALBcJ_G0026960	ENSMUSG00000039069
MGP_BALBcJ_G0031118	ENSMUSG00000030302
MGP_BALBcJ_G0033187	ENSMUSG00000025491
MGP_BALBcJ_G0024377	
MGP_BALBcJ_G0010819	
MGP_BALBcJ_G0028494	ENSMUSG00000095386
MGP_BALBcJ_G0022376	ENSMUSG00000036678
MGP_BALBcJ_G0008461	ENSMUSG00000077095
MGP_BALBcJ_G0006306	ENSMUSG00000105917
MGP_BALBcJ_G0016152	ENSMUSG00000022591
MGP_BALBcJ_G0018064	ENSMUSG00000044502
MGP_BALBcJ_G0025765	ENSMUSG00000027035
MGP_BALBcJ_G0001849	
MGP_BALBcJ_G0030616	ENSMUSG00000029867
MGP_BALBcJ_G0011763	
MGP_BALBcJ_G0003039	
MGP_BALBcJ_G0001338	
MGP_BALBcJ_G0033698	ENSMUSG00000071076
MGP_BALBcJ_G0007223	ENSMUSG00000097220
MGP_BALBcJ_G0026624	ENSMUSG00000027463
MGP_BALBcJ_G0012008	
MGP_BALBcJ_G0027839	ENSMUSG00000028023
MGP_BALBcJ_G0020207	ENSMUSG00000041112
MGP_BALBcJ_G0012800	
MGP_BALBcJ_G0003865	
MGP_BALBcJ_G0036602	ENSMUSG00000088417
MGP_BALBcJ_G0021778	ENSMUSG00000022297
MGP_BALBcJ_G0018193	ENSMUSG00000048728
MGP_BALBcJ_G0006146	ENSMUSG00000102181
MGP_BALBcJ_G0021580	ENSMUSG00000033166
MGP_BALBcJ_G0019388	ENSMUSG00000020823
MGP_BALBcJ_G0024044	ENSMUSG00000061130
MGP_BALBcJ_G0016219	ENSMUSG00000081984
MGP_BALBcJ_G0032669	ENSMUSG00000052187
MGP_BALBcJ_G0031939	ENSMUSG00000037463
MGP_BALBcJ_G0039346	ENSMUSG00000077469
MGP_BALBcJ_G0035138	ENSMUSG00000044860
MGP_BALBcJ_G0029766	ENSMUSG00000035273
MGP_BALBcJ_G0037492	ENSMUSG00000064543
MGP_BALBcJ_G0014484	
MGP_BALBcJ_G0013040	
MGP_BALBcJ_G0021473	ENSMUSG00000022054
MGP_BALBcJ_G0000697	
MGP_BALBcJ_G0017521	ENSMUSG00000020251
MGP_BALBcJ_G0011183	
MGP_BALBcJ_G0022527	ENSMUSG00000075370
MGP_BALBcJ_G0012309	
MGP_BALBcJ_G0011418	
MGP_BALBcJ_G0002102	
MGP_BALBcJ_G0014072	
MGP_BALBcJ_G0029605	ENSMUSG00000029156
MGP_BALBcJ_G0038638	ENSMUSG00000089509
MGP_BALBcJ_G0033854	ENSMUSG00000054191
MGP_BALBcJ_G0030254	ENSMUSG00000096344
MGP_BALBcJ_G0008537	ENSMUSG00000080507
MGP_BALBcJ_G0019341	ENSMUSG00000059923
MGP_BALBcJ_G0028353	ENSMUSG00000099294
MGP_BALBcJ_G0035833	ENSMUSG00000071738
MGP_BALBcJ_G0028005	ENSMUSG00000028249
MGP_BALBcJ_G0039558	ENSMUSG00000087724
MGP_BALBcJ_G0013410	
MGP_BALBcJ_G0016793	ENSMUSG00000026494
MGP_BALBcJ_G0028066	ENSMUSG00000095139
MGP_BALBcJ_G0014716	
MGP_BALBcJ_G0033077	ENSMUSG00000040298
MGP_BALBcJ_G0028525	ENSMUSG00000028609
MGP_BALBcJ_G0030141	ENSMUSG00000029675
MGP_BALBcJ_G0022952	ENSMUSG00000022935
MGP_BALBcJ_G0028195	ENSMUSG00000028470
MGP_BALBcJ_G0021907	
MGP_BALBcJ_G0002301	
MGP_BALBcJ_G0035848	ENSMUSG00000046942
MGP_BALBcJ_G0002246	
MGP_BALBcJ_G0040314	
MGP_BALBcJ_G0028549	ENSMUSG00000028559
MGP_BALBcJ_G0014647	
MGP_BALBcJ_G0018614	
MGP_BALBcJ_G0012984	
MGP_BALBcJ_G0032953	ENSMUSG00000078591
MGP_BALBcJ_G0012304	
MGP_BALBcJ_G0017207	ENSMUSG00000020101
MGP_BALBcJ_G0036535	ENSMUSG00000065233
MGP_BALBcJ_G0009734	ENSMUSG00000098570
MGP_BALBcJ_G0030574	ENSMUSG00000061436
MGP_BALBcJ_G0033914	ENSMUSG00000055368
MGP_BALBcJ_G0030824	ENSMUSG00000036390
MGP_BALBcJ_G0020464	ENSMUSG00000069237
MGP_BALBcJ_G0008278	ENSMUSG00000105758
MGP_BALBcJ_G0038764	ENSMUSG00000077737
MGP_BALBcJ_G0000090	ENSMUSG00000094940
MGP_BALBcJ_G0032819	ENSMUSG00000066241
MGP_BALBcJ_G0026880	ENSMUSG00000002718
MGP_BALBcJ_G0024519	ENSMUSG00000024558
MGP_BALBcJ_G0033036	ENSMUSG00000043964
MGP_BALBcJ_G0011784	
MGP_BALBcJ_G0006465	ENSMUSG00000086187
MGP_BALBcJ_G0024794	ENSMUSG00000071645
MGP_BALBcJ_G0003949	
MGP_BALBcJ_G0016812	ENSMUSG00000038806
MGP_BALBcJ_G0011432	
MGP_BALBcJ_G0030095	ENSMUSG00000034310
MGP_BALBcJ_G0016090	ENSMUSG00000033364
MGP_BALBcJ_G0006929	ENSMUSG00000107619
MGP_BALBcJ_G0026024	
MGP_BALBcJ_G0012720	
MGP_BALBcJ_G0005415	ENSMUSG00000099847
MGP_BALBcJ_G0010163	
MGP_BALBcJ_G0009491	ENSMUSG00000098998
MGP_BALBcJ_G0000821	
MGP_BALBcJ_G0033307	ENSMUSG00000064125
MGP_BALBcJ_G0018270	ENSMUSG00000018593
MGP_BALBcJ_G0008303	ENSMUSG00000098586
MGP_BALBcJ_G0004824	ENSMUSG00000099804
MGP_BALBcJ_G0006504	ENSMUSG00000087417
MGP_BALBcJ_G0032089	ENSMUSG00000074170
MGP_BALBcJ_G0020303	ENSMUSG00000069270
MGP_BALBcJ_G0002851	
MGP_BALBcJ_G0023201	ENSMUSG00000067928
MGP_BALBcJ_G0026812	ENSMUSG00000040164
MGP_BALBcJ_G0006828	ENSMUSG00000098053
MGP_BALBcJ_G0026121	ENSMUSG00000040549
MGP_BALBcJ_G0012476	
MGP_BALBcJ_G0024053	ENSMUSG00000024140
MGP_BALBcJ_G0026481	ENSMUSG00000027411
MGP_BALBcJ_G0024857	ENSMUSG00000055933
MGP_BALBcJ_G0020875	ENSMUSG00000021696
MGP_BALBcJ_G0024457	ENSMUSG00000042211
MGP_BALBcJ_G0013233	
MGP_BALBcJ_G0032029	ENSMUSG00000074199
MGP_BALBcJ_G0024310	ENSMUSG00000103897
MGP_BALBcJ_G0011804	
MGP_BALBcJ_G0000586	
MGP_BALBcJ_G0004858	ENSMUSG00000101625
MGP_BALBcJ_G0022812	ENSMUSG00000036172
MGP_BALBcJ_G0025549	ENSMUSG00000039476
MGP_BALBcJ_G0031593	ENSMUSG00000048067
MGP_BALBcJ_G0015680	ENSMUSG00000093759
MGP_BALBcJ_G0014069	
MGP_BALBcJ_G0035147	ENSMUSG00000037784
MGP_BALBcJ_G0009770	ENSMUSG00000089490
MGP_BALBcJ_G0000850	
MGP_BALBcJ_G0020662	ENSMUSG00000058900
MGP_BALBcJ_G0029694	ENSMUSG00000035505
MGP_BALBcJ_G0032095	ENSMUSG00000066537
MGP_BALBcJ_G0016614	ENSMUSG00000040113
MGP_BALBcJ_G0005312	ENSMUSG00000097580
MGP_BALBcJ_G0021059	ENSMUSG00000006527
MGP_BALBcJ_G0014091	
MGP_BALBcJ_G0007174	ENSMUSG00000108800
MGP_BALBcJ_G0013767	
MGP_BALBcJ_G0004138	
MGP_BALBcJ_G0029543	ENSMUSG00000029174
MGP_BALBcJ_G0003305	
MGP_BALBcJ_G0032246	ENSMUSG00000040212
MGP_BALBcJ_G0025620	ENSMUSG00000026875
MGP_BALBcJ_G0028215	ENSMUSG00000049657
MGP_BALBcJ_G0025593	ENSMUSG00000059013
MGP_BALBcJ_G0037112	ENSMUSG00000088620
MGP_BALBcJ_G0016142	ENSMUSG00000050711
MGP_BALBcJ_G0007286	ENSMUSG00000074404
MGP_BALBcJ_G0014210	
MGP_BALBcJ_G0022779	ENSMUSG00000022803
MGP_BALBcJ_G0020155	
MGP_BALBcJ_G0024426	ENSMUSG00000054072
MGP_BALBcJ_G0007092	ENSMUSG00000097842
MGP_BALBcJ_G0036955	ENSMUSG00000105986
MGP_BALBcJ_G0021381	ENSMUSG00000021977
MGP_BALBcJ_G0021365	ENSMUSG00000048582
MGP_BALBcJ_G0028464	ENSMUSG00000028549
MGP_BALBcJ_G0016686	ENSMUSG00000005677
MGP_BALBcJ_G0000962	
MGP_BALBcJ_G0017537	ENSMUSG00000020037
MGP_BALBcJ_G0036572	ENSMUSG00000064409
MGP_BALBcJ_G0003426	
MGP_BALBcJ_G0020531	ENSMUSG00000025875
MGP_BALBcJ_G0039765	
MGP_BALBcJ_G0013307	
MGP_BALBcJ_G0017956	ENSMUSG00000053838
MGP_BALBcJ_G0034824	ENSMUSG00000049556
MGP_BALBcJ_G0005789	ENSMUSG00000044387
MGP_BALBcJ_G0028190	ENSMUSG00000028467
MGP_BALBcJ_G0021876	ENSMUSG00000005125
MGP_BALBcJ_G0027566	ENSMUSG00000015748
MGP_BALBcJ_G0008197	ENSMUSG00000098698
MGP_BALBcJ_G0006167	ENSMUSG00000104336
MGP_BALBcJ_G0013379	
MGP_BALBcJ_G0012794	
MGP_BALBcJ_G0015120	ENSMUSG00000085609
MGP_BALBcJ_G0005695	ENSMUSG00000090936
MGP_BALBcJ_G0003173	
MGP_BALBcJ_G0027226	ENSMUSG00000027762
MGP_BALBcJ_G0010885	
MGP_BALBcJ_G0001066	
MGP_BALBcJ_G0006372	ENSMUSG00000084898
MGP_BALBcJ_G0035852	ENSMUSG00000035522
MGP_BALBcJ_G0016511	ENSMUSG00000098509
MGP_BALBcJ_G0006635	ENSMUSG00000106968
MGP_BALBcJ_G0001681	
MGP_BALBcJ_G0006876	ENSMUSG00000107022
MGP_BALBcJ_G0012005	
MGP_BALBcJ_G0005255	ENSMUSG00000085578
MGP_BALBcJ_G0040407	
MGP_BALBcJ_G0028996	ENSMUSG00000028745
MGP_BALBcJ_G0003371	
MGP_BALBcJ_G0017960	ENSMUSG00000004394
MGP_BALBcJ_G0030514	ENSMUSG00000029772
MGP_BALBcJ_G0016548	ENSMUSG00000026473
MGP_BALBcJ_G0034886	
MGP_BALBcJ_G0035209	ENSMUSG00000066383
MGP_BALBcJ_G0018157	ENSMUSG00000047511
MGP_BALBcJ_G0002655	
MGP_BALBcJ_G0029792	ENSMUSG00000079065
MGP_BALBcJ_G0018167	ENSMUSG00000063386
MGP_BALBcJ_G0036227	ENSMUSG00000031342
MGP_BALBcJ_G0028308	ENSMUSG00000038630
MGP_BALBcJ_G0004191	
MGP_BALBcJ_G0024905	ENSMUSG00000094721
MGP_BALBcJ_G0002137	
MGP_BALBcJ_G0008621	ENSMUSG00000077420
MGP_BALBcJ_G0019806	ENSMUSG00000061062
MGP_BALBcJ_G0027285	ENSMUSG00000061175
MGP_BALBcJ_G0012665	
MGP_BALBcJ_G0012218	
MGP_BALBcJ_G0037092	ENSMUSG00000103204
MGP_BALBcJ_G0038467	ENSMUSG00000088423
MGP_BALBcJ_G0037510	ENSMUSG00000096689
MGP_BALBcJ_G0037288	ENSMUSG00000089581
MGP_BALBcJ_G0003136	
MGP_BALBcJ_G0012857	
MGP_BALBcJ_G0014701	
MGP_BALBcJ_G0012946	
MGP_BALBcJ_G0033190	ENSMUSG00000091441
MGP_BALBcJ_G0014106	
MGP_BALBcJ_G0035618	ENSMUSG00000095698
MGP_BALBcJ_G0020218	ENSMUSG00000021327
MGP_BALBcJ_G0025149	ENSMUSG00000025207
MGP_BALBcJ_G0035314	ENSMUSG00000038357
MGP_BALBcJ_G0022806	
MGP_BALBcJ_G0028415	ENSMUSG00000100549
MGP_BALBcJ_G0034208	ENSMUSG00000015013
MGP_BALBcJ_G0019825	ENSMUSG00000032705
MGP_BALBcJ_G0039773	
MGP_BALBcJ_G0020070	ENSMUSG00000021278
MGP_BALBcJ_G0021646	
MGP_BALBcJ_G0034817	ENSMUSG00000034007
MGP_BALBcJ_G0032755	ENSMUSG00000051680
MGP_BALBcJ_G0015849	ENSMUSG00000026124
MGP_BALBcJ_G0001111	
MGP_BALBcJ_G0037132	ENSMUSG00000080539
MGP_BALBcJ_G0014672	
MGP_BALBcJ_G0009686	ENSMUSG00000088902
MGP_BALBcJ_G0000458	
MGP_BALBcJ_G0034263	ENSMUSG00000031853
MGP_BALBcJ_G0032727	ENSMUSG00000047225
MGP_BALBcJ_G0018657	ENSMUSG00000038178
